,Frequency_Hz,Amplitude,Phase_rad
176,55614.29627423584,8.052108040663884e-05,-0.3623793994724571
177,55623.604942687314,8.115079633867811e-05,-0.3569458021062671
178,55632.91516921503,8.099623854817393e-05,-0.3591150798404583
179,55642.2269540797,8.06581676965304e-05,-0.36429282074144115
180,55651.540297542124,8.055920453392022e-05,-0.3620684464552619
181,55660.855199863196,8.092820097484196e-05,-0.35668663932629596
182,55670.17166130383,8.089509818488504e-05,-0.36209989499781847
183,55679.48968212488,8.096240907324273e-05,-0.3538882461685429
184,55688.80926258757,8.056470388663782e-05,-0.35788168831388334
185,55698.13040295286,8.087650224037989e-05,-0.36265468633696274
186,55707.45310348183,8.054122824551259e-05,-0.36223234307899593
187,55716.77736443562,8.085901961478279e-05,-0.3596900505178281
188,55726.10318607541,8.095781241897587e-05,-0.3526420062644514
189,55735.43056866232,8.09608267158627e-05,-0.3609411237955919
190,55744.75951245784,8.074300336582401e-05,-0.36524093578175965
191,55754.09001772317,8.09151176810554e-05,-0.36180783593431604
192,55763.42208471967,8.063066529011988e-05,-0.3600159145290975
193,55772.75571370875,8.096709288875212e-05,-0.36529342937979015
194,55782.09090495184,8.101095791417176e-05,-0.3576421760923305
195,55791.42765871032,8.058739424245328e-05,-0.36287078108199966
196,55800.76597524595,8.079167554362761e-05,-0.36207021775095516
197,55810.1058548202,8.062376919425346e-05,-0.3602771672377106
198,55819.44729769468,8.106081365261249e-05,-0.370497026314175
199,55828.79030413106,8.106616391464152e-05,-0.36152957474972963
200,55838.134874391035,8.074863023770833e-05,-0.35400670276810353
201,55847.48100873626,8.079094502407737e-05,-0.36017317821722183
202,55856.828707428744,8.064792164512582e-05,-0.3618590214503464
203,55866.17797073022,8.115141976408349e-05,-0.3633970479629596
204,55875.52879890257,8.108449478778775e-05,-0.36086353108849967
205,55884.881192207715,8.075417332119368e-05,-0.35799311808819845
206,55894.23515090763,8.099946036168576e-05,-0.3570652203686606
