Frequency_Hz,Amplitude_d1,Phase_rad_d1
62228.61645068281,3.718397206910203e-05,-0.806070420948246
62234.701205889934,3.8111214278187236e-05,-0.8304356591802486
62240.78655606844,3.851773298869511e-05,-0.8034286558623364
62246.872501276506,3.902387236522126e-05,-0.8099689967821604
62252.95904157231,3.840023111122767e-05,-0.8630627579964524
62259.04617701404,3.904503861325165e-05,-0.8363961700441342
62265.133907659896,3.801693985667694e-05,-0.7956360955485602
62271.22223356808,3.776975489878671e-05,-0.834938067520758
62277.311154796655,3.832768536307407e-05,-0.8245870462321093
62283.4006714041,3.861111170584684e-05,-0.8229911620653718
62289.490783448506,3.8731244453778237e-05,-0.8296144933677085
62295.58149098808,3.819579656929067e-05,-0.8570569412497888
62301.67279408106,3.915259758810329e-05,-0.8670529237862846
62307.764692785684,3.986542256667563e-05,-0.8527522862905442
62313.85718716018,3.785179958006498e-05,-0.8888824159216248
62319.950277262804,3.814356220765049e-05,-0.8481595170514287
62326.0439631518,3.8770280893647734e-05,-0.8939449614388194
62332.13824488542,3.729862885764393e-05,-0.8594445750011672
62338.23312252194,3.95167990579317e-05,-0.854016620608961
62344.328596119616,3.8232896669005806e-05,-0.840556482628007
62350.4246657366,3.909537402572415e-05,-0.8533773834401699
62356.521331431424,4.036473435159146e-05,-0.8929502947015489
62362.61859326225,3.912491557997952e-05,-0.8952401330586455
62368.71645128735,3.8009820681080786e-05,-0.9117491289000618
62374.81490556504,3.987655945215612e-05,-0.8717986140271491
62380.91395615362,3.927308671909805e-05,-0.8854492239610976
62387.013603111394,3.76189101035445e-05,-0.9039183520406887
62393.11384649667,3.966071302698822e-05,-0.8910545871063087
62399.214686367784,3.8458238374355326e-05,-0.9061265728247586
62405.316122783035,3.84699489603273e-05,-0.9256446194769319
62411.41815580078,3.84837971719504e-05,-0.8968600286654843
62417.52078547933,3.823218594634107e-05,-0.95282764353609
62423.62401187705,3.7605785131006375e-05,-0.9616218610368618
62429.727835052145,3.850618125228414e-05,-0.9470598482709911
62435.83225506323,3.6829218119356706e-05,-0.9604946199539434
62441.937271968534,3.677603041006594e-05,-0.991810716220137
62448.04288582642,3.662432023311325e-05,-1.043740740898601
62454.14909669526,3.643085963018173e-05,-0.9896116540396871
62460.255904633435,3.527173450198112e-05,-1.0261467314624597
62466.36330969932,2.5947718310216254e-05,-0.30607709862949983
62472.4713119513,2.5243595223703888e-05,-0.30546629343455656
62478.579911447785,2.5469031101133072e-05,-0.3156961229945976
62484.689108247156,2.4255168924253096e-05,-0.35970861393849946
62490.79890240783,2.3905618440152752e-05,-0.34823166253778703
62496.9092939882,2.4126911742613576e-05,-0.32995305928215807
62503.02028304657,2.5612608608634966e-05,-0.25326356753624796
62509.13186964162,2.4357011809919227e-05,-0.28329583911196016
62515.24405383164,2.4442936525854613e-05,-0.34058679041532947
62521.35683567506,2.5293528740121978e-05,-0.2970519903531746
62527.47021523033,2.4643672864910553e-05,-0.32713783398838436
62533.584192555885,2.518206343256813e-05,-0.33732559127103146
62539.698767710186,2.5809626088693473e-05,-0.28715207638775253
62545.81394075168,2.5474049891516717e-05,-0.33876280374001627
62551.929711738834,2.470893464100153e-05,-0.33353067553939647
62558.046080730106,2.484645995768833e-05,-0.3358841961550634
62564.163047783986,2.6242035007894028e-05,-0.304633178082192
62570.28061295894,2.5104046378297126e-05,-0.31664416208137003
62576.39877631346,2.4745530217718534e-05,-0.2825514187553033
62582.5175379059,2.5143540356119712e-05,-0.32301311761742224
62588.63689779502,2.481226615093944e-05,-0.2971995116099094
62594.75685603919,2.5459164579245107e-05,-0.3014060837400273
62600.877412696915,2.4538393848398205e-05,-0.35499122209363926
62606.99856782671,2.527672681287473e-05,-0.2711180599070967
62613.1203214871,2.501415078749095e-05,-0.2786941804745539
62619.242673736604,2.4487560526491214e-05,-0.3875331839311806
62625.365624633756,2.340311903483019e-05,-0.33443698114304793
62631.48917423709,2.4779795175801182e-05,-0.40552287512119484
62637.613322605146,2.4687369792894056e-05,-0.3298521338384426
62643.73806979647,2.4883426155774205e-05,-0.33062582966484466
62649.86341586962,2.6667072148530196e-05,-0.3572593167362438
62655.98936088303,2.523484492008946e-05,-0.353322626685813
62662.11590489551,2.4534170234438863e-05,-0.35438115589680363
62668.243047965516,2.5037160298977387e-05,-0.28516587658423725
62674.37079015161,2.5356906758810404e-05,-0.3215720660899811
62680.499131512384,2.536343057838777e-05,-0.3280202932059969
62686.628072106425,2.4372161303397834e-05,-0.3599884500689344
62692.757611992325,2.5684917645111072e-05,-0.31778718459334987
62698.887751228685,2.3976880123008198e-05,-0.3680630737528501
62705.0184898741,2.4483826511034715e-05,-0.31241511851081527
62711.14982798719,2.438779185456055e-05,-0.30204559940607256
62717.28176562657,2.3687051120003547e-05,-0.32610408075276065
62723.41430285086,2.4893985410199437e-05,-0.37570368585293007
62729.54743971869,2.5082559410520658e-05,-0.304617223020084
62735.68117628857,2.3963853333639052e-05,-0.34155979825711635
62741.81551261939,2.4871990538641212e-05,-0.3457390889815414
62747.95044876966,2.5851629390118636e-05,-0.34244481273669114
62754.08598479804,2.4169889639699645e-05,-0.29055498889315867
62760.22212076318,2.6241437689308135e-05,-0.3761626041318782
62766.35885672375,2.4807656260198255e-05,-0.383493519529531
62772.49619273842,2.5914443854197482e-05,-0.3622572305334626
62778.63412886586,2.5150231206629886e-05,-0.31120502732295297
62784.77266516474,2.4371028415183205e-05,-0.3386757188680408
62790.91180169375,2.4544598696077266e-05,-0.38504942782050444
62797.05153851159,2.5090560045075848e-05,-0.2960875443090919
62803.191875676945,2.489565093481058e-05,-0.26239331206678274
62809.332813248395,2.645276981529075e-05,-0.32358620556350554
