Frequency_Hz,Amplitude_d1,Phase_rad_d1
62643.73806979647,5.456301142298245e-05,-0.7411211916880726
62649.86341586962,5.564328559779397e-05,-0.7591150127353548
62655.98936088303,5.5090561818227685e-05,-0.7634732345234707
62662.11590489551,5.575844439617631e-05,-0.7390311149474863
62668.243047965516,5.4177073161986126e-05,-0.7612664602751126
62674.37079015161,5.5001553477665864e-05,-0.7805986630856867
62680.499131512384,5.6460852106852355e-05,-0.768617107456091
62686.628072106425,5.531928674422718e-05,-0.7757375298330809
62692.757611992325,5.4601583006701544e-05,-0.7637137329597853
62698.887751228685,5.455117600207823e-05,-0.776169136454379
62705.0184898741,5.462827958900946e-05,-0.7581981939514975
62711.14982798719,5.6013749322458426e-05,-0.7560860061854047
62717.28176562657,5.695725293508549e-05,-0.7392310320133905
62723.41430285086,5.581333903123372e-05,-0.7562517033436453
62729.54743971869,5.598880689606387e-05,-0.7992653854158688
62735.68117628857,5.595232098650438e-05,-0.7675776312551071
62741.81551261939,5.643192899534211e-05,-0.7801788560464519
62747.95044876966,5.539196340187766e-05,-0.7537028894786932
62754.08598479804,5.6004626869553236e-05,-0.8073513387691165
62760.22212076318,5.561807224404529e-05,-0.7815124078350365
62766.35885672375,5.580398725575535e-05,-0.7574474454624608
62772.49619273842,5.4951775421910766e-05,-0.7976777120530387
62778.63412886586,5.685580722376964e-05,-0.8000389522955054
62784.77266516474,5.598311886645661e-05,-0.7947794481223146
62790.91180169375,5.3209275256495594e-05,-0.9143775172906035
62797.05153851159,5.55072168263524e-05,-0.8629599503506541
62803.191875676945,5.3554247911273035e-05,-0.8562652866383575
62809.332813248395,5.429511655858266e-05,-0.8512808046482563
62815.47435128491,5.468079191358833e-05,-0.868432618186115
62821.616489845066,5.529441028182946e-05,-0.8660036856395847
62827.75922898758,4.772377353012645e-05,-0.8584142847683783
62833.90256877119,3.4393141004985636e-05,-0.3818982662434692
